위반쓰레기,위반장소,위반일시
담배꽁초,삼성동 테헤란로81길16,2022-01-10 11:00
담배꽁초,삼성동 테헤란로81길16,2022-01-10 11:57
담배꽁초,삼성동 삼성로100길27,2022-01-10 13:39
담배꽁초,삼성동 테헤란로83길14,2022-01-10 13:51
담배꽁초,삼성동 테헤란로503,2022-01-10 14:15
담배꽁초,삼성동 테헤란로503,2022-01-10 14:15
담배꽁초,삼성동 테헤란로81길16,2022-01-10 14:38
담배꽁초,삼성동 제일주차장배수구,2022-01-10 14:53
담배꽁초,역삼동 강남대로406,2022-01-11 11:10
담배꽁초,역삼동 강남대로408,2022-01-11 11:00
담배꽁초,역삼동 강남대로408,2022-01-11 11:40
담배꽁초,역삼동 강남대로408,2022-01-11 12:00
담배꽁초,역삼동 강남대로408,2022-01-11 14:10
담배꽁초,역삼동 강남대로408,2022-01-11 14:20
담배꽁초,역삼동 강남대로408,2022-01-11 14:20
담배꽁초,강남역 11번출구,2022-01-11 14:50
담배꽁초,강남역 11번출구,2022-01-11 13:26
담배꽁초,강남역 11번출구,2022-01-11 13:40
담배꽁초,강남역 11번출구,2022-01-11 13:30
담배꽁초,강남역 11번출구,2022-01-11 11:54
담배꽁초,강남역 11번출구,2022-01-11 11:15
담배꽁초,강남역 11번출구,2022-01-11 14:27
담배꽁초,강나역 3번출구,2022-01-11 12:05
담배꽁초,강나역 3번출구,2022-01-11 13:40
담배꽁초,강남역 11번출구,2022-01-11 13:59
담배꽁초,강남역 11번출구,2022-01-11 14:03
담배꽁초,강남역 11번출구,2022-01-11 14:02
담배꽁초,강남역 11번출구,2022-01-11 14:56
담배꽁초,강남역 11번출구,2022-01-11 14:23
담배꽁초,강남역 11번출구,2022-01-11 14:25
담배꽁초,강나역 3번출구,2022-01-11 12:02
담배꽁초,강남역 11번출구,2022-01-11 11:18
담배꽁초,강남역 11번출구,2022-01-11 11:22
담배꽁초,강나역 3번출구,2022-01-11 11:35
담배꽁초,강나역 3번출구,2022-01-11 11:49
담배꽁초,강남역 11번출구,2022-01-11 14:36
담배꽁초,강남역 11번출구,2022-01-11 14:28
담배꽁초,대치동 섬유센터뒤,2022-01-11 10:50
담배꽁초,대치동 한국문화의집,2022-01-11 10:59
담배꽁초,대치동 대치빌딩,2022-01-11 11:40
담배꽁초,대치동 동우리빌딩,2022-01-11 12:50
담배꽁초,대치동 섬유센터뒤,2022-01-11 13:10
담배꽁초,대치동 섬유센터뒤,2022-01-11 14:10
담배꽁초,논현동 논현로705,2022-01-11 09:50
담배꽁초,논현동 논현로131길23,2022-01-11 10:27
담배꽁초,논현동 논현로131길30,2022-01-11 10:20
담배꽁초,논현동 논현로131길23,2022-01-11 10:30
담배꽁초,논현동 학동로4길15,2022-01-11 10:55
담배꽁초,논현동 학동로4길15,2022-01-11 11:12
담배꽁초,논현동 학동로4길15,2022-01-11 11:13
담배꽁초,강남역 11번출구,2022-01-11 13:20
담배꽁초,강남역 11번출구,2022-01-11 13:30
담배꽁초,강남역 11번출구,2022-01-11 13:38
담배꽁초,강남역 11번출구,2022-01-11 14:05
담배꽁초,강남역 11번출구,2022-01-11 14:20
담배꽁초,역삼동 테헤란로5길7,2022-01-11 11:35
담배꽁초,강남역 11번출구,2022-01-11 14:21
담배꽁초,강남역 11번출구,2022-01-11 14:30
담배꽁초,강남역 11번출구,2022-01-11 14:33
담배꽁초,강남역 11번출구,2022-01-11 14:35
담배꽁초,강남역 11번출구,2022-01-11 14:40
담배꽁초,대치동 테헤란로70길4-2,2022-01-11 11:18
담배꽁초,대치동 테헤란로78길16,2022-01-11 11:40
담배꽁초,대치동 테헤란로78길12,2022-01-11 11:50
담배꽁초,대치동 테헤란로78길12,2022-01-11 11:55
담배꽁초,대치동KT빌딩,2022-01-11 13:40
담배꽁초,강남역 1번출구,2022-01-11 11:05
담배꽁초,강남역 1번출구,2022-01-11 11:10
담배꽁초,강남역 1번출구,2022-01-11 11:20
담배꽁초,강남역 1번출구,2022-01-11 11:38
담배꽁초,강남역 1번출구,2022-01-11 12:02
담배꽁초,강남역 1번출구,2022-01-11 13:40
담배꽁초,대치동 테헤란로510,2022-01-11 10:30
담배꽁초,대치동 섬유센터,2022-01-11 11:15
담배꽁초,대치동 섬유센터,2022-01-11 11:20
담배꽁초,대치동 영동대로85길7,2022-01-11 13:05
담배꽁초,대치동 테헤란로98길15,2022-01-11 13:40
담배꽁초,대치동 메트로칸,2022-01-11 14:32
담배꽁초,논현동 705,2022-01-11 10:00
담배꽁초,논현동 37-23,2022-01-11 10:23
담배꽁초,논현동 학동로2길3,2022-01-11 10:30
담배꽁초,논현동 영동시장,2022-01-11 10:40
담배꽁초,논현동 201-1,2022-01-11 11:30
담배꽁초,논현동 201-1,2022-01-11 12:30
담배꽁초,논현동 201-1,2022-01-11 11:30
담배꽁초,논현동 201-1,2022-01-11 12:00
담배꽁초,논현동 201-1,2022-01-11 11:40
담배꽁초,삼성동 테헤란로503,2022-01-11 10:45
담배꽁초,대치동 테헤란로70길4-2,2022-01-11 11:16
담배꽁초,대치동 테헤란로78길16,2022-01-11 11:29
담배꽁초,대치동 테헤란로78길16,2022-01-11 11:35
담배꽁초,대치동 테헤란로78길16,2022-01-11 11:40
담배꽁초,대치동 테헤란로78길16,2022-01-11 11:59
담배꽁초,대치동 테헤란로418,2022-01-11 12:12
담배꽁초,대치동 테헤란로64길9,2022-01-11 12:20
담배꽁초,대치동 889-62,2022-01-11 14:13
담배꽁초,역삼동 송민빌딩,2022-01-12 11:00
담배꽁초,역삼동 패스트파이브,2022-01-12 11:10
담배꽁초,역삼동 패스트파이브,2022-01-12 11:30
담배꽁초,역삼동,2022-01-12 11:50
담배꽁초,역삼동 역삼빌딩,2022-01-12 12:00
담배꽁초,역삼동 강남대로408,2022-01-12 13:10
담배꽁초,역삼동 강남대로408,2022-01-12 13:40
담배꽁초,역삼동 강남대로408,2022-01-12 13:40
담배꽁초,강남역 11번출구,2022-01-12 12:22
담배꽁초,역삼동 강남대로406,2022-01-12 12:16
담배꽁초,역삼동 강남대로406,2022-01-12 12:14
담배꽁초,역삼동 강남대로406,2022-01-12 12:10
담배꽁초,역삼동 강남대로406,2022-01-12 11:42
담배꽁초,역삼동 강남대로406,2022-01-12 11:10
담배꽁초,강남역 11번출구,2022-01-12 10:47
담배꽁초,역삼동 강남대로406,2022-01-12 10:42
담배꽁초,역삼동 강남대로406,2022-01-12 12:25
담배꽁초,역삼동 강남대로406,2022-01-12 12:30
담배꽁초,강남역 3번출구,2022-01-12 10:59
담배꽁초,강남역 3번출구,2022-01-12 11:04
담배꽁초,강남역 3번출구,2022-01-12 11:08
담배꽁초,강남역 3번출구,2022-01-12 11:12
담배꽁초,대치동 대치빌딩,2022-01-12 10:50
담배꽁초,대치동 대치빌딩,2022-01-12 11:30
담배꽁초,대치동 대치3차아이파크,2022-01-12 11:50
담배꽁초,대치동 대치3차아이파크,2022-01-12 12:50
담배꽁초,대치동 정현빌딩,2022-01-12 13:20
담배꽁초,대치동 두봉빌딩,2022-01-12 14:10
담배꽁초,대치동 두봉빌딩,2022-01-12 14:30
담배꽁초,논현동 논현로661,2022-01-12 09:22
담배꽁초,논현동 논현로123길40,2022-01-12 09:39
담배꽁초,논현동 강남대로122길29-1,2022-01-12 10:12
담배꽁초,논현동 강남대로122길15,2022-01-12 10:19
담배꽁초,논현동 강남대로122길15,2022-01-12 10:21
담배꽁초,논현동 학동로4길15,2022-01-12 10:57
담배꽁초,강남역 11번출구,2022-01-12 10:58
담배꽁초,역삼동 테헤란로115,2022-01-12 11:24
담배꽁초,역삼동 테헤란로123,2022-01-12 12:20
담배꽁초,강남역 11번출구,2022-01-12 12:51
담배꽁초,삼성동 테헤란로503,2022-01-12 12:10
담배꽁초,삼성동 테헤란로,2022-01-12 12:00
담배꽁초,삼성동 테헤란로,2022-01-12 11:40
담배꽁초,대치동 테헤란로78길16,2022-01-12 14:30
담배꽁초,대치동 동부화재빌딩,2022-01-12 12:20
담배꽁초,대치동 테헤란로68길15,2022-01-12 12:40
담배꽁초,대치동 테헤란로408,2022-01-12 14:15
담배꽁초,대치동 섬유센터,2022-01-12 13:35
담배꽁초,대치동 테헤란로512,2022-01-12 14:10
담배꽁초,대치동 테헤란로512,2022-01-12 14:35
담배꽁초,강남역 11번출구,2022-01-12 12:55
담배꽁초,강남역 11번출구,2022-01-12 13:08
담배꽁초,강남역 11번출구,2022-01-12 13:18
담배꽁초,강남역 11번출구,2022-01-12 13:20
담배꽁초,강남역 3번출구,2022-01-12 11:16
담배꽁초,강남역 3번출구,2022-01-12 11:30
담배꽁초,강남역 1번출구,2022-01-12 11:50
담배꽁초,강남역 11번출구,2022-01-12 13:24
담배꽁초,강남역 11번출구,2022-01-12 13:43
담배꽁초,강남역 11번출구,2022-01-12 13:47
담배꽁초,대치동 섬유센터,2022-01-12 10:41
담배꽁초,대치동 테헤란로98길16,2022-01-12 11:25
담배꽁초,대치동 선릉로222,2022-01-12 11:30
담배꽁초,논현동 201-1,2022-01-12 10:40
담배꽁초,논현동 201-1,2022-01-12 10:20
담배꽁초,논현동 영동시장,2022-01-12 09:40
담배꽁초,논현동 강남대로39길,2022-01-12 09:30
담배꽁초,논현동 강남대로39길,2022-01-12 09:30
담배꽁초,논현동 영동시장,2022-01-12 09:20
담배꽁초,논현동 201-1,2022-01-12 11:40
담배꽁초,논현동 201-1,2022-01-12 12:10
담배꽁초,논현동 201-1,2022-01-12 12:30
담배꽁초,논현동 언주역1번출구,2022-01-12 12:40
담배꽁초,삼성동 테헤란로81길16,2022-01-12 10:30
담배꽁초,삼성동 테헤란로503,2022-01-12 10:42
담배꽁초,대치동 테헤란로440,2022-01-12 11:51
담배꽁초,대치동 테헤란로78길16,2022-01-12 12:00
담배꽁초,대치동 테헤란로78길16,2022-01-12 12:00
담배꽁초,대치동 테헤란로78길16,2022-01-12 12:00
담배꽁초,대치동 테헤란로418,2022-01-12 13:00
담배꽁초,대치동 테헤란로408,2022-01-12 14:19
담배꽁초,역삼동 역삼빌딩,2022-01-13 10:40
담배꽁초,역삼동 효성해링턴,2022-01-13 10:50
담배꽁초,역삼동 대륭타워,2022-01-13 11:00
담배꽁초,역삼동 패스트파이브,2022-01-13 13:20
담배꽁초,역삼동 테헤란로4길28,2022-01-13 12:00
담배꽁초,역삼동 테헤란로4길28,2022-01-13 12:20
담배꽁초,강남역 11번출구,2022-01-13 13:20
담배꽁초,강남역 11번출구,2022-01-13 13:40
담배꽁초,역삼동 강남대로406,2022-01-13 13:32
담배꽁초,역삼동 강남대로406,2022-01-13 13:27
담배꽁초,역삼동 강남대로406,2022-01-13 13:16
담배꽁초,강남역 11번출구,2022-01-13 11:40
담배꽁초,강남역 11번출구,2022-01-13 11:43
담배꽁초,강남역 11번출구,2022-01-13 13:09
담배꽁초,역삼동 강남대로406,2022-01-13 10:55
담배꽁초,역삼동 테헤란로115,2022-01-13 11:33
담배꽁초,역삼동 강남대로406,2022-01-13 11:09
담배꽁초,역삼동 강남대로406,2022-01-13 10:40
담배꽁초,대치동 신안빌딩,2022-01-13 11:20
담배꽁초,대치동 해성빌딩,2022-01-13 11:50
담배꽁초,대치동 해성빌딩,2022-01-13 11:55
담배꽁초,대치동 V&S빌딩,2022-01-13 12:20
담배꽁초,대치동 샹제리제빌딩,2022-01-13 12:50
담배꽁초,대치동 샹제리제빌딩,2022-01-13 13:30
담배꽁초,대치동 샹제리제빌딩,2022-01-13 14:10
담배꽁초,대치동 샹제리제빌딩,2022-01-13 14:30
담배꽁초,논현동 봉은사로1길9,2022-01-13 09:38
담배꽁초,논현동 봉은사로1길9,2022-01-13 09:41
담배꽁초,논현동 봉은사로1길9,2022-01-13 09:51
담배꽁초,논현동 봉은사로1길6,2022-01-13 09:59
담배꽁초,논현동 봉은사로1길9,2022-01-13 10:11
담배꽁초,논현동 봉은사로1길9,2022-01-13 10:25
담배꽁초,역삼동 테헤란로213,2022-01-13 11:13
담배꽁초,삼성동 테헤란로503,2022-01-13 10:48
담배꽁초,삼성동 삼성로91길32,2022-01-13 11:18
담배꽁초,대치동 선릉로90길56,2022-01-13 11:28
담배꽁초,대치동 삼성로85길19,2022-01-13 11:49
담배꽁초,대치동 테헤란로64길9,2022-01-13 12:30
담배꽁초,대치동 선릉로86길31,2022-01-13 14:23
담배꽁초,대치동 테헤란로64길9,2022-01-13 14:30
담배꽁초,삼성동 테헤란로81길16,2022-01-13 10:20
담배꽁초,대치동 포스코빌딩,2022-01-13 11:15
담배꽁초,대치동 선릉로86길43,2022-01-13 13:30
담배꽁초,대치동 테헤란로64길20,2022-01-13 14:15
담배꽁초,대치동 테헤란로64길14,2022-01-13 14:00
담배꽁초,대치동 테헤란로508,2022-01-13 10:50
담배꽁초,대치동 테헤란로508,2022-01-13 10:50
담배꽁초,대치동 V&S빌딩,2022-01-13 11:46
담배꽁초,대치동 테헤란로428,2022-01-13 12:08
담배꽁초,대치동 대치빌딩,2022-01-13 12:11
담배꽁초,대치동 테헤란로64길9,2022-01-13 14:40
담배꽁초,논현동,2022-01-13 10:00
담배꽁초,논현동 201-1,2022-01-13 09:40
담배꽁초,논현동 201-1,2022-01-13 09:20
담배꽁초,논현동 선릉로129길,2022-01-13 13:40
담배꽁초,논현동 선릉로129길,2022-01-13 13:20
담배꽁초,논현동 선릉로129길,2022-01-13 13:20
담배꽁초,강남역 11번출구,2022-01-13 13:10
담배꽁초,강남역 11번출구,2022-01-13 13:20
담배꽁초,강남역 11번출구,2022-01-13 13:35
담배꽁초,강남역 11번출구,2022-01-13 11:20
담배꽁초,역삼동 테헤란로5길7,2022-01-13 11:45
담배꽁초,역삼동 테헤란로5길7,2022-01-13 11:59
담배꽁초,강남역 3번출구,2022-01-13 11:24
담배꽁초,강남역 3번출구,2022-01-13 11:36
담배꽁초,강남역 3번출구,2022-01-13 11:42
담배꽁초,강남역 11번출구,2022-01-13 13:20
담배꽁초,논현동 선릉로129길,2022-01-13 12:30
담배꽁초,논현동 201-1,2022-01-13 11:40
담배꽁초,논현동 201-1,2022-01-13 10:30
담배꽁초,논현동 201-1,2022-01-13 10:20
담배꽁초,삼성동 테헤란로81길16,2022-01-13 10:23
담배꽁초,삼성동 테헤란로501,2022-01-13 10:32
담배꽁초,삼성동 테헤란로503,2022-01-13 10:40
담배꽁초,강남역 11번출구,2022-01-14 13:12
담배꽁초,역삼동 강남대로406,2022-01-14 13:07
담배꽁초,삼성동 바른빌딩,2022-01-14 10:40
담배꽁초,삼성동 섬유센터,2022-01-14 10:55
담배꽁초,삼성동 루첸타워,2022-01-14 11:40
담배꽁초,삼성동 혜성빌딩,2022-01-14 11:55
담배꽁초,삼성동 V&S빌딩,2022-01-14 12:30
담배꽁초,삼성동 다봉타워,2022-01-14 12:30
담배꽁초,대치동 샹제리제빌딩,2022-01-14 13:30
담배꽁초,대치동 샹제리제빌딩,2022-01-14 14:10
담배꽁초,논현동 논현로131길6,2022-01-14 09:12
담배꽁초,논현동 논현로131길6,2022-01-14 09:14
담배꽁초,논현동 논현로131길7,2022-01-14 09:20
담배꽁초,논현동 논현로131길8,2022-01-14 09:30
담배꽁초,논현동 논현로131길4,2022-01-14 09:43
담배꽁초,논현동 논현로131길6,2022-01-14 09:40
담배꽁초,논현동 강남대로122길29-1,2022-01-14 10:15
담배꽁초,삼성동 삼성로508,2022-01-14 10:40
담배꽁초,삼성동 테헤란로83길13,2022-01-14 11:30
담배꽁초,대치동 테헤란로432,2022-01-14 11:55
담배꽁초,대치동 테헤란로432,2022-01-14 12:02
담배꽁초,대치동 테헤란로432,2022-01-14 12:24
담배꽁초,대치동 다봉타워,2022-01-14 12:31
담배꽁초,대치동 대치빌딩,2022-01-14 12:46
담배꽁초,대치동 대치빌딩,2022-01-14 12:54
담배꽁초,삼성동 선릉로94길3,2022-01-14 13:07
담배꽁초,역삼동 테헤란로93길15,2022-01-14 11:20
담배꽁초,역삼동 테헤란로70길14-8,2022-01-14 10:30
담배꽁초,삼성동 테헤란로503,2022-01-14 10:50
담배꽁초,삼성동 테헤란로408,2022-01-14 14:10
담배꽁초,대치동 테헤란로512,2022-01-14 10:30
담배꽁초,대치동 테헤란로512,2022-01-14 10:50
담배꽁초,대치동 테헤란로512,2022-01-14 11:30
담배꽁초,대치동 테헤란로78길16,2022-01-14 11:45
담배꽁초,대치동 테헤란로432,2022-01-14 12:05
담배꽁초,대치동 테헤란로432,2022-01-14 12:21
담배꽁초,대치동 테헤란로432,2022-01-14 12:24
담배꽁초,논현동 201-1,2022-01-14 10:20
담배꽁초,논현동 201-1,2022-01-14 10:10
담배꽁초,논현동 201-1,2022-01-14 09:40
담배꽁초,논현동 201-1,2022-01-14 09:30
담배꽁초,논현동 강남대로132길30,2022-01-14 09:30
담배꽁초,논현동 논현로131길,2022-01-14 09:20
담배꽁초,삼성동 강남구청,2022-01-14 09:00
담배꽁초,논현동 201-1,2022-01-14 10:50
담배꽁초,강남역 11번출구,2022-01-14 10:35
담배꽁초,강남역 11번출구,2022-01-14 10:45
담배꽁초,역삼동 테헤란로123,2022-01-14 13:15
담배꽁초,강남역 11번출구,2022-01-14 14:10
담배꽁초,강남역 11번출구,2022-01-14 14:15
담배꽁초,강남역 11번출구,2022-01-14 14:20
담배꽁초,강남역 11번출구,2022-01-14 14:28
담배꽁초,강남역 11번출구,2022-01-14 13:20
담배꽁초,강남역 11번출구,2022-01-14 13:50
담배꽁초,강남역 11번출구,2022-01-14 13:55
담배꽁초,강남역 11번출구,2022-01-14 14:30
담배꽁초,강남역 11번출구,2022-01-14 16:35
담배꽁초,역삼동 강남대로406,2022-01-14 13:24
담배꽁초,역삼동 강남대로406,2022-01-14 13:18
담배꽁초,역삼동 강남대로406,2022-01-14 13:16
담배꽁초,역삼동 강남대로406,2022-01-14 13:14
담배꽁초,강남역 11번출구,2022-01-14 12:28
담배꽁초,역삼동 강남대로406,2022-01-14 13:00
담배꽁초,역삼동 그라스타워,2022-01-14 13:15
담배꽁초,역삼동 테헤란로5길7,2022-01-17 11:10
담배꽁초,역삼동 테헤란로5길7,2022-01-17 11:20
담배꽁초,역삼동 테헤란로101,2022-01-17 11:27
담배꽁초,역삼동 강남대로92길13,2022-01-17 12:30
담배꽁초,역삼동 강남대로92길13,2022-01-17 12:31
담배꽁초,역삼동 테헤란로5길7,2022-01-17 12:40
담배꽁초,역삼동 테헤란로5길7,2022-01-17 12:50
담배꽁초,강남역 11번출구,2022-01-17 10:40
담배꽁초,강남역 11번출구,2022-01-17 11:10
담배꽁초,강남역 11번출구,2022-01-17 11:20
담배꽁초,강남역 11번출구,2022-01-17 11:40
